full_filename,owner_name,group_name,mode,type,prot_permissions,size_bytes,size_error
/var/ossec/tmp/sca-4.*-*.el5-tmp/rhel/7/sca.files,root,wazuh,640,file,-rw-r-----,26,0.1
/var/ossec/tmp/sca-4.*-*.el5-tmp/rhel/7/cis_rhel7_linux.yml,root,wazuh,640,file,-rw-r-----,364105,0.1
/var/ossec/tmp/sca-4.*-*.el5-tmp/rhel/8/sca.files,root,wazuh,640,file,-rw-r-----,27,0.1
/var/ossec/tmp/sca-4.*-*.el5-tmp/rhel/8/cis_rhel8_linux.yml,root,wazuh,640,file,-rw-r-----,362214,0.1
/var/ossec/tmp/sca-4.*-*.el5-tmp/generic/sca.files,root,wazuh,640,file,-rw-r-----,41,0.1
/var/ossec/tmp/sca-4.*-*.el5-tmp/generic/sca_distro_independent_linux.yml,root,wazuh,640,file,-rw-r-----,334646,0.1
/var/ossec/tmp/sca-4.*-*.el5-tmp/amazon/cis_amazon_linux_1.yml,root,wazuh,640,file,-rw-r-----,206200,0.1
/var/ossec/tmp/sca-4.*-*.el5-tmp/amazon/cis_amazon_linux_2023.yml,root,wazuh,640,file,-rw-r-----,345881,0.1
/var/ossec/tmp/sca-4.*-*.el5-tmp/amazon/cis_amazon_linux_2.yml,root,wazuh,640,file,-rw-r-----,297403,0.1
/var/ossec/tmp/sca-4.*-*.el5-tmp/amzn/2/sca.files,root,wazuh,640,file,-rw-r-----,30,0.1
/var/ossec/tmp/sca-4.*-*.el5-tmp/amzn/1/sca.files,root,wazuh,640,file,-rw-r-----,30,0.1
/var/ossec/tmp/sca-4.*-*.el5-tmp/amzn/2023/sca.files,root,wazuh,640,file,-rw-r-----,33,0.1
/var/ossec/tmp/sca-4.*-*.el5-tmp/ol/9/sca.files,root,wazuh,640,file,-rw-r-----,27,0.1
/var/ossec/tmp/sca-4.*-*.el5-tmp/ol/9/cis_oracle_linux_9.yml,root,wazuh,640,file,-rw-r-----,334520,0.1
/var/ossec/tmp/sca-4.*-*.el5-tmp/sles/sca.files,root,wazuh,640,file,-rw-r-----,29,0.1
/var/ossec/tmp/sca-4.*-*.el5-tmp/sles/12/sca.files,root,wazuh,640,file,-rw-r-----,28,0.1
/var/ossec/tmp/sca-4.*-*.el5-tmp/sles/12/cis_sles12_linux.yml,root,wazuh,640,file,-rw-r-----,62673,0.1
/var/ossec/tmp/sca-4.*-*.el5-tmp/sles/15/sca.files,root,wazuh,640,file,-rw-r-----,29,0.1
/var/ossec/tmp/sca-4.*-*.el5-tmp/sles/15/cis_sles15_linux.yml,root,wazuh,640,file,-rw-r-----,290194,0.1
/var/ossec/tmp/sca-4.*-*.el5-tmp/sles/11/sca.files,root,wazuh,640,file,-rw-r-----,28,0.1
/var/ossec/tmp/sca-4.*-*.el5-tmp/sles/11/cis_sles11_linux.yml,root,wazuh,640,file,-rw-r-----,60607,0.1
/var/ossec/agentless/register_host.sh,root,wazuh,750,file,-rwxr-x---,2406,0.1
/var/ossec/agentless/ssh_asa-fwsmconfig_diff,root,wazuh,750,file,-rwxr-x---,5283,0.1
/var/ossec/agentless/su.exp,root,wazuh,750,file,-rwxr-x---,1381,0.1
/var/ossec/agentless/ssh_integrity_check_bsd,root,wazuh,750,file,-rwxr-x---,1091,0.1
/var/ossec/agentless/ssh_foundry_diff,root,wazuh,750,file,-rwxr-x---,5403,0.1
/var/ossec/agentless/ssh_integrity_check_linux,root,wazuh,750,file,-rwxr-x---,1099,0.1
/var/ossec/agentless/sshlogin.exp,root,wazuh,750,file,-rwxr-x---,915,0.1
/var/ossec/agentless/ssh_generic_diff,root,wazuh,750,file,-rwxr-x---,898,0.1
/var/ossec/agentless/ssh.exp,root,wazuh,750,file,-rwxr-x---,1476,0.1
/var/ossec/agentless/ssh_pixconfig_diff,root,wazuh,750,file,-rwxr-x---,5265,0.1
/var/ossec/agentless/main.exp,root,wazuh,750,file,-rwxr-x---,2453,0.1
/var/ossec/agentless/ssh_nopass.exp,root,wazuh,750,file,-rwxr-x---,1616,0.1
/var/ossec/var/selinux/wazuh.pp,root,wazuh,640,file,-rw-r-----,3163,0.1
/var/ossec/bin/agent-auth,root,root,750,file,-rwxr-x---,324649,0.1
/var/ossec/bin/wazuh-syscheckd,root,root,750,file,-rwxr-x---,1423062,0.1
/var/ossec/bin/wazuh-execd,root,root,750,file,-rwxr-x---,1219241,0.1
/var/ossec/bin/wazuh-logcollector,root,root,750,file,-rwxr-x---,1322746,0.1
/var/ossec/bin/wazuh-control,root,root,750,file,-rwxr-x---,7146,0.1
/var/ossec/bin/manage_agents,root,root,750,file,-rwxr-x---,336121,0.1
/var/ossec/bin/wazuh-modulesd,root,root,750,file,-rwxr-x---,1175029,0.1
/var/ossec/bin/wazuh-agentd,root,root,750,file,-rwxr-x---,1275711,0.1
/var/ossec/lib/libwazuhshared.so,root,wazuh,750,file,-rwxr-x---,236571,0.1
/var/ossec/lib/libwazuhext.so,root,wazuh,750,file,-rwxr-x---,10625929,0.1
/var/ossec/lib/libdbsync.so,root,wazuh,750,file,-rwxr-x---,549908,0.1
/var/ossec/lib/libsysinfo.so,root,wazuh,750,file,-rwxr-x---,2108968,0.1
/var/ossec/lib/libfimdb.so,root,wazuh,750,file,-rwxr-x---,504212,0.1
/var/ossec/lib/libstdc++.so.6,root,wazuh,750,file,-rwxr-x---,2606103,0.1
/var/ossec/lib/libsyscollector.so,root,wazuh,750,file,-rwxr-x---,616832,0.1
/var/ossec/lib/libgcc_s.so.1,root,wazuh,750,file,-rwxr-x---,128128,0.1
/var/ossec/lib/librsync.so,root,wazuh,750,file,-rwxr-x---,415708,0.1
/var/ossec/etc/internal_options.conf,root,wazuh,640,file,-rw-r-----,14480,0.1
/var/ossec/etc/wpk_root.pem,root,wazuh,640,file,-rw-r-----,1367,0.1
/var/ossec/etc/localtime,root,wazuh,640,file,-rw-r-----,3519,0.1
/var/ossec/etc/client.keys,root,wazuh,640,file,-rw-r-----,0,0.1
/var/ossec/etc/ossec.conf,root,wazuh,660,file,-rw-rw----,5581,0.1
/var/ossec/etc/local_internal_options.conf,root,wazuh,640,file,-rw-r-----,320,0.1
/var/ossec/etc/shared/cis_rhel5_linux_rcl.txt,root,wazuh,660,file,-rw-rw----,35781,0.1
/var/ossec/etc/shared/rootkit_files.txt,root,wazuh,660,file,-rw-rw----,16174,0.1
/var/ossec/etc/shared/system_audit_rcl.txt,root,wazuh,660,file,-rw-rw----,4466,0.1
